Age,Experience,Education,Family,Zip,Income,Mortgage,Credit,Loan,Securities,Deposit,Online,Card
27,3,1,1,95819,201,158,6.33,0,0,0,1,0
44,20,3,1,92780,20,0,1.40,0,0,0,0,0
44,20,1,1,90405,15,0,1.00,0,0,0,1,0
51,27,1,2,94720,155,107,0.40,0,0,0,0,1
39,13,2,3,95370,25,0,0.20,0,0,0,1,0
32,8,1,2,91330,200,565,6.50,0,0,0,1,0
33,7,2,1,93727,101,233,2.70,0,0,0,0,0
40,16,2,4,92028,19,0,0.40,0,0,0,1,1
36,12,1,2,91304,188,0,6.50,0,0,0,1,1
52,28,1,1,95060,8,0,0.30,0,0,0,1,0
54,29,3,2,92867,59,152,2.30,0,0,0,1,0
26,2,1,4,92647,72,0,2.60,0,1,1,1,0
39,15,3,1,95821,55,0,1.50,0,0,0,1,0
46,19,2,3,90025,24,0,0.67,0,0,0,1,0
57,32,1,1,95348,19,0,1.30,0,0,0,1,0
59,33,3,2,91335,71,150,2.30,0,0,0,1,1
52,26,2,2,90049,54,0,1.50,0,0,0,0,1
52,26,3,1,95405,28,0,0.30,0,0,0,1,0
50,20,3,4,91320,25,0,0.40,0,0,0,1,0
41,17,3,2,94402,51,0,0.60,0,0,0,0,1
43,19,1,3,92122,125,0,2.40,1,0,0,1,0
25,0,2,2,94566,88,319,1.80,0,0,0,1,1
40,16,1,2,95125,125,0,2.20,0,0,0,1,0
35,10,3,4,94720,79,182,2.10,0,0,0,1,0
60,36,2,3,95051,31,0,0.40,0,0,0,1,1
57,31,1,2,95133,131,394,2.70,0,0,0,0,1
44,19,2,1,92399,70,230,0.20,0,1,0,0,0
61,36,3,3,91129,38,82,0.90,0,0,0,1,1
33,7,1,1,95211,83,0,2.50,0,1,1,1,1
45,20,1,1,95008,59,0,2.40,0,1,1,1,0
45,21,1,1,94066,121,0,4.70,0,0,0,0,0
64,38,3,2,95929,42,137,0.70,0,0,0,1,0
50,24,1,4,94701,32,109,1.80,0,0,0,1,0
28,3,1,4,91105,29,135,0.80,0,0,0,1,0
37,12,2,2,90065,40,0,1.10,0,1,0,0,1
62,36,3,3,90740,25,0,0.30,0,0,0,1,1
29,5,2,4,90717,21,89,0.40,0,0,0,0,1
49,23,2,3,95819,79,151,0.70,0,0,0,1,0
46,22,3,2,95814,52,221,2.10,0,0,0,0,0
60,34,2,4,95521,61,229,1.70,0,0,0,0,0
55,31,1,2,94720,25,0,0.20,0,0,0,0,0
33,8,3,1,92717,155,0,7.40,1,0,0,0,0
53,29,1,2,92008,25,0,0.40,0,0,0,1,0
50,24,1,4,95616,80,0,4.90,0,0,0,1,0
28,3,2,4,92647,55,0,1.70,0,0,0,1,1
42,17,3,2,95053,23,0,0.00,0,0,0,0,0
33,9,1,1,90630,60,0,1.20,0,0,0,1,1
40,14,1,2,96003,54,0,0.70,0,0,0,0,0
31,6,1,4,94720,44,0,0.80,0,0,0,0,0
41,16,2,4,94309,33,0,0.00,0,0,0,1,0
52,27,2,2,94720,45,121,2.00,0,0,0,0,1
65,35,3,4,94526,55,89,1.67,0,0,0,1,1
48,24,1,1,94105,134,0,5.00,0,0,0,0,1
45,21,2,3,94596,44,0,0.60,0,0,0,1,0
26,0,1,2,95051,149,154,7.20,0,0,0,0,0
64,38,3,2,92697,22,0,0.20,0,1,0,0,0
41,14,2,3,92691,74,0,2.33,0,0,0,1,0
43,18,1,4,92093,128,84,5.30,1,0,0,0,0
60,36,1,4,94061,62,0,2.20,0,0,0,0,0
62,37,1,1,91320,9,94,0.10,0,0,0,0,0
46,21,3,2,95023,9,0,0.70,0,0,0,1,0
36,11,2,2,94720,15,119,0.30,0,0,0,0,0
31,5,1,4,92037,28,0,0.80,0,0,0,0,0
43,18,3,3,93109,83,0,0.50,0,0,0,0,1
46,22,3,1,91360,73,117,0.80,0,0,0,0,0
50,26,2,4,94080,42,151,1.10,0,0,0,1,0
52,27,2,2,93117,34,114,0.70,0,0,0,1,1
27,3,2,3,94710,32,0,1.00,0,0,0,0,0
34,9,1,1,94720,68,0,2.80,0,0,0,1,0
49,24,1,1,95051,82,267,2.90,0,0,0,1,0
52,26,2,2,90650,19,0,0.70,0,0,0,0,1
37,11,1,2,95825,60,181,2.80,0,0,0,0,1
53,27,1,1,94720,192,601,1.70,0,0,0,1,0
54,29,1,3,91355,119,0,2.00,1,1,1,0,0
29,3,1,2,94080,190,0,4.50,0,0,0,1,0
35,11,2,1,93117,34,0,1.50,0,0,0,0,0
32,6,1,4,94608,44,0,0.20,0,1,1,1,1
38,13,3,4,91116,23,0,0.20,0,0,0,1,0
44,20,1,4,91330,171,567,0.70,1,0,1,1,1
44,20,3,1,92124,43,0,0.30,0,1,0,0,1
48,22,1,1,94309,139,0,0.00,0,0,1,1,1
46,20,1,1,93009,118,0,5.70,0,0,1,1,1
35,9,3,3,94596,113,0,0.80,1,0,0,1,0
56,32,3,3,91355,98,0,3.90,1,0,0,0,0
49,24,1,1,90024,70,0,2.90,0,0,0,0,1
57,32,3,2,92831,42,0,2.10,0,0,0,1,0
35,10,1,1,91365,143,0,8.60,0,0,0,1,1
44,20,1,3,94086,185,0,2.70,1,0,0,1,0
38,14,2,4,95821,28,100,0.40,0,0,0,1,0
57,33,1,3,94080,45,181,1.50,0,1,1,1,1
35,10,2,1,92121,78,0,2.60,0,0,0,0,0
29,3,1,2,92806,121,0,1.30,0,0,0,0,0
58,32,1,1,94542,59,0,1.60,0,0,0,1,0
40,16,1,4,92661,64,0,2.67,0,1,0,1,0
51,26,1,2,92373,15,114,0.00,0,0,0,1,0
61,36,1,1,90740,10,0,0.10,0,0,0,0,0
46,20,3,2,90036,61,0,0.40,0,0,0,0,0
55,31,1,4,93010,50,0,1.50,0,0,0,1,0
35,10,3,4,95045,79,0,2.10,0,1,0,1,0
60,34,1,1,90025,35,0,0.20,0,0,0,1,0
28,3,3,4,94534,11,0,0.50,0,0,0,0,0
43,19,1,1,95054,128,0,4.70,0,0,0,1,0
61,36,3,3,90033,55,0,0.90,0,0,0,1,1
48,22,2,3,95747,79,0,0.70,0,0,0,1,0
65,39,1,2,94923,18,0,0.40,0,1,1,1,1
45,19,2,2,92373,91,0,1.70,0,1,0,1,0
36,11,3,4,94604,9,0,0.20,0,0,0,0,1
45,20,3,2,95818,62,0,2.20,0,0,0,1,0
60,34,1,1,94110,59,231,1.60,0,0,0,1,0
47,22,1,1,90404,25,148,0.10,0,0,0,1,0
32,7,1,4,96008,54,0,1.30,0,1,0,1,0
48,23,2,1,93014,112,86,5.10,1,1,1,1,0
33,8,1,1,91320,125,0,0.00,0,0,0,1,1
49,23,2,4,94022,194,0,8.30,1,0,0,0,1
56,32,3,1,94720,161,0,5.80,1,1,0,0,0
59,33,1,1,91105,35,171,0.20,0,0,0,0,0
56,30,1,2,92704,113,352,2.70,0,0,0,0,1
30,4,2,2,92123,25,0,0.30,0,0,0,0,0
59,29,3,3,95630,45,0,2.00,0,0,0,1,0
38,13,1,2,94571,119,221,7.80,0,0,0,0,0
47,22,2,4,94118,30,115,0.40,0,0,0,1,1
54,29,2,4,91330,79,0,3.80,0,1,0,1,0
34,9,3,1,94303,178,0,0.80,1,0,0,0,0
41,16,2,2,94143,23,118,0.30,0,0,0,0,0
47,23,1,2,94546,171,284,1.40,0,0,0,1,1
44,19,3,4,90041,74,0,1.90,0,0,0,0,0
43,18,1,3,90089,103,180,1.00,0,0,0,1,1
31,7,1,1,94720,99,0,4.00,0,0,0,1,0
28,2,3,4,95616,43,0,1.30,0,0,0,1,1
55,25,3,4,93106,23,88,0.40,0,0,0,0,0
42,17,2,1,94583,91,199,0.10,0,0,0,1,1
53,29,2,1,95051,93,256,2.70,0,0,0,1,0
30,6,1,1,90230,154,0,6.00,0,0,0,0,0
65,40,3,3,92717,21,0,0.10,0,0,0,0,1
43,18,3,2,93065,65,0,2.20,0,0,0,1,0
56,32,2,1,90089,15,0,0.10,0,0,0,1,0
25,0,3,3,95126,52,159,2.60,0,0,0,0,0
35,10,1,3,95032,30,0,1.30,0,1,1,1,1
50,26,2,1,90630,42,0,1.60,0,0,0,1,0
36,10,1,4,90033,20,97,0.30,0,0,0,1,0
34,8,2,4,94015,60,0,2.20,0,0,0,0,1
32,6,3,4,94596,54,167,1.80,0,0,0,0,0
51,25,1,4,90401,60,97,2.60,0,0,0,1,0
52,25,2,3,95403,41,0,1.00,0,0,0,1,0
65,39,2,3,94304,30,0,0.70,0,0,0,1,1
51,24,2,2,95014,21,0,1.00,0,0,0,1,0
37,13,2,1,94066,105,0,0.80,0,0,0,0,1
35,11,1,3,90747,65,240,2.80,0,0,0,1,0
67,41,1,2,91741,20,80,0.40,0,0,0,0,0
30,6,1,3,91103,179,142,4.90,1,0,0,1,0
62,38,1,1,90274,161,0,2.90,0,1,1,1,1
42,17,3,1,95616,82,0,3.70,0,0,0,1,0
48,22,2,1,94588,43,112,1.20,0,0,0,1,0
61,36,1,2,92103,61,0,2.80,0,0,0,0,0
36,6,3,4,91342,90,0,1.80,0,1,0,0,0
48,24,2,1,94523,90,334,2.60,0,0,0,1,0
65,39,1,2,94553,21,0,0.40,0,0,0,0,0
25,1,1,1,92833,118,0,5.40,0,0,0,1,1
55,30,2,2,94025,44,0,2.00,0,0,0,1,0
63,37,3,1,95032,110,0,4.10,1,0,0,0,0
31,5,2,4,94065,99,268,1.80,0,0,0,0,0
43,17,1,3,94402,98,0,1.10,0,0,0,0,0
28,4,2,3,94538,69,80,0.70,0,0,0,1,0
37,11,2,3,95819,82,218,0.90,0,0,0,1,1
27,3,1,3,90066,112,389,2.50,0,1,0,1,0
62,38,1,1,90210,123,0,2.90,0,0,0,0,0
51,24,2,1,90037,78,0,2.67,0,0,0,1,0
56,30,1,3,95833,59,159,0.80,0,1,0,1,0
56,30,2,3,90401,78,0,1.70,0,0,0,0,0
44,19,3,4,94720,49,89,1.90,0,0,0,1,0
46,19,2,3,91365,82,0,2.67,0,0,0,0,0
56,32,1,3,91330,125,342,0.60,1,0,1,1,1
56,30,1,1,91711,185,0,2.90,0,0,0,0,0
57,33,1,1,94132,163,0,7.40,0,0,0,1,0
31,6,3,4,96001,19,104,1.10,0,0,1,1,1
65,41,2,4,94105,115,0,1.70,0,0,0,0,0
31,7,2,2,95006,81,0,2.00,0,0,1,1,1
36,10,3,1,94305,93,0,2.80,0,0,0,1,0
56,30,1,4,93106,111,372,0.30,1,1,1,1,0
52,27,1,1,90630,184,0,8.10,0,0,0,0,0
42,18,2,4,95126,50,0,2.20,0,0,0,0,0
55,30,1,3,94110,55,0,1.70,0,0,0,0,1
49,24,3,1,94608,13,101,0.40,0,1,0,0,0
51,25,1,4,94303,29,0,0.10,0,0,0,1,1
26,2,1,4,95003,72,0,2.60,0,0,0,1,0
32,7,2,1,94304,83,0,2.60,0,1,0,0,1
54,29,3,1,93065,98,0,0.10,0,0,0,0,0
50,24,1,4,95630,43,0,0.10,0,0,0,1,0
59,33,1,1,94115,34,0,0.20,0,0,0,1,0
61,36,2,4,91365,10,0,0.40,0,0,0,1,0
43,19,1,2,94305,201,0,6.67,0,1,0,1,0
39,14,3,3,94005,85,107,1.20,0,0,0,1,1
56,26,3,3,90095,50,0,1.40,0,0,0,0,0
38,14,1,2,95060,91,0,0.00,0,0,0,1,0
25,-1,1,2,92507,112,241,2.00,0,0,0,1,0
42,17,1,2,92866,98,275,0.40,0,0,0,1,0
42,18,1,1,93711,115,0,0.30,0,0,0,0,0
50,26,2,4,92037,22,112,0.50,0,0,0,1,0
56,30,2,3,90048,101,0,1.70,0,0,0,0,1
43,18,3,2,95616,83,112,3.80,0,0,0,0,0
60,35,2,3,94709,52,0,0.50,0,0,0,0,0
42,16,2,3,94304,191,0,4.80,1,1,1,1,0
57,33,1,4,92110,134,198,0.90,1,0,0,1,0
48,24,2,1,95616,54,186,1.60,0,0,0,1,0
37,11,1,3,91911,69,0,2.10,0,1,0,0,0
57,32,3,3,95138,64,0,1.60,0,0,0,1,0
62,32,3,4,96001,53,142,1.67,0,0,0,0,0
39,9,3,2,93555,118,246,6.00,1,0,1,1,1
38,13,2,2,92069,19,120,1.40,0,0,0,0,1
54,28,3,2,92130,31,0,0.40,0,0,0,0,0
45,21,3,1,95621,63,245,0.80,0,0,0,1,1
39,15,3,1,93023,25,0,1.40,0,0,0,0,0
45,19,1,1,90639,22,0,0.20,0,0,0,1,0
62,38,3,1,92009,78,0,1.80,0,0,0,0,0
43,19,1,1,90245,81,218,0.30,0,0,0,1,0
30,6,2,1,90095,41,0,2.40,0,0,0,1,0
35,10,1,3,93106,62,0,2.30,0,0,0,0,0
58,34,3,1,94122,35,0,1.20,0,0,0,1,0
44,19,3,1,94501,30,0,0.60,0,0,0,1,0
56,29,2,3,94080,51,0,1.00,0,0,0,1,0
28,2,1,2,92122,140,0,2.00,0,0,0,1,0
64,39,1,3,90073,73,185,2.40,0,0,0,0,0
63,39,2,4,91311,40,0,1.20,0,0,0,1,0
44,20,3,1,95814,69,0,0.80,0,0,0,1,1
34,9,3,1,94086,191,0,4.80,1,0,1,1,1
50,24,2,3,90291,82,0,3.00,0,0,0,1,0
51,25,3,1,95051,181,589,3.30,1,1,1,1,0
30,4,3,1,90245,38,0,1.90,0,0,0,1,0
55,31,1,2,94122,23,0,0.20,0,0,0,1,0
57,33,3,1,92630,55,0,1.80,0,0,0,1,0
43,19,1,2,95307,58,0,3.20,0,0,0,1,0
61,36,2,2,90210,29,0,0.50,0,0,0,1,0
49,23,1,4,95521,39,0,2.60,0,0,0,0,0
52,28,2,3,90095,39,83,1.90,0,0,1,1,1
57,33,1,3,93106,30,151,1.50,0,1,0,1,0
53,23,3,4,94720,58,0,2.00,0,0,0,1,1
52,28,3,1,94111,62,231,1.80,0,0,0,1,0
39,15,1,4,93955,62,86,2.40,0,0,0,0,0
58,34,3,1,90504,19,0,1.20,0,0,0,0,0
36,12,2,1,94109,38,0,1.50,0,0,0,0,0
45,21,3,4,94550,84,0,2.00,0,0,0,1,1
30,5,2,1,92037,78,0,2.60,0,0,0,1,0
49,25,1,4,90058,22,83,0.20,0,0,0,1,0
44,20,3,4,90245,81,277,2.00,0,0,0,1,0
43,17,2,3,90401,32,0,0.50,0,0,0,1,0
42,18,1,4,94539,89,184,0.80,0,0,0,0,0
29,4,1,2,90028,121,0,3.30,0,0,0,1,0
28,2,1,1,95762,42,0,1.50,0,0,0,1,1
50,24,1,1,95833,130,0,1.00,0,0,0,0,0
44,19,2,4,95616,30,0,0.00,0,0,0,1,0
52,26,1,1,94304,114,0,4.90,0,0,0,0,0
28,4,1,1,90019,155,0,6.33,0,0,0,0,0
62,38,1,2,94539,50,0,1.10,0,0,0,0,1
34,10,2,1,95060,34,111,1.50,0,0,0,0,1
45,20,3,3,90095,94,0,0.50,0,0,0,1,0
52,26,2,2,91330,114,0,2.40,0,0,0,0,0
43,18,3,3,94303,89,108,0.50,0,0,0,0,1
54,24,3,1,91801,49,0,1.40,0,0,0,1,0
64,38,1,1,94105,115,0,2.00,0,0,0,1,1
27,3,1,1,92780,148,397,1.50,0,0,0,1,1
42,17,2,4,95616,72,203,1.10,0,0,0,0,1
28,2,3,4,94606,114,0,2.10,0,0,0,1,0
47,22,1,2,92192,11,78,0.00,0,0,0,0,0
39,13,3,4,90095,63,242,0.20,0,0,0,0,0
29,3,1,2,94132,113,0,0.20,0,0,0,1,1
39,13,1,2,95616,80,0,1.80,0,0,0,1,0
41,15,3,3,94303,54,0,0.50,0,0,0,1,1
37,11,3,2,94612,32,0,1.40,0,1,0,1,0
41,17,1,1,91330,11,0,1.00,0,0,0,0,0
45,19,1,1,94706,141,0,2.40,0,0,0,1,0
52,26,2,3,91768,84,0,3.00,0,0,0,1,0
58,33,2,3,94701,18,110,0.10,0,0,0,1,0
31,5,1,2,94720,20,0,0.30,0,0,0,0,0
26,1,2,4,92630,55,175,1.70,0,0,0,1,0
31,7,2,4,94920,31,79,0.40,0,0,0,0,0
42,17,1,2,90065,114,0,0.40,0,0,0,0,0
56,31,2,3,94118,52,0,2.00,0,1,1,1,1
52,28,1,1,91301,18,120,0.30,0,0,0,1,0
59,35,3,1,90274,55,0,1.80,0,1,0,0,0
32,8,3,1,92807,29,76,0.20,0,0,0,1,1
46,22,1,3,90747,30,0,0.50,0,0,0,0,0
52,28,1,2,94302,38,0,0.80,0,0,0,0,1
30,5,1,2,94545,122,0,3.10,0,0,0,0,0
32,8,1,1,94080,183,0,6.00,0,0,0,0,0
35,11,2,1,94720,41,0,2.40,0,0,0,0,0
49,24,3,1,94305,38,0,1.40,0,0,0,0,0
54,30,3,1,92093,61,0,1.80,0,0,0,1,0
56,32,3,3,94111,103,0,4.00,1,0,0,0,0
48,22,2,2,93940,80,0,2.40,0,0,0,1,0
28,2,2,1,95670,22,0,0.10,0,0,0,1,0
44,17,2,2,94928,128,0,3.25,1,0,0,0,1
30,4,1,3,92126,142,359,4.20,1,0,0,0,0
44,20,1,1,90277,124,0,4.70,0,0,0,1,1
30,4,3,1,92704,44,143,1.90,0,0,0,0,0
47,23,2,2,90254,170,0,6.50,1,0,1,1,1
64,39,2,4,94720,75,0,0.10,0,0,1,1,1
48,21,2,3,94010,78,0,2.00,0,0,0,1,1
63,38,3,1,92037,31,125,1.10,0,0,0,1,0
25,0,1,1,92735,99,323,1.90,0,0,0,0,0
61,36,1,2,96001,41,0,1.50,0,0,0,0,0
46,21,2,4,92507,39,0,0.00,0,0,0,1,0
57,31,1,1,93943,51,0,1.40,0,0,0,1,1
40,15,3,3,92691,52,113,0.80,0,0,0,1,0
49,19,3,3,95054,169,167,5.67,1,0,1,0,1
30,5,1,1,95747,141,0,0.80,0,0,0,1,0
41,17,1,4,92835,93,218,0.80,0,0,0,0,0
42,15,2,3,92064,14,0,1.00,0,1,0,0,0
63,39,1,2,90089,160,0,2.10,0,0,0,1,1
43,17,1,1,94611,44,0,0.20,0,1,1,1,0
59,34,1,3,94303,33,0,0.20,0,1,0,0,0
46,20,3,4,91380,103,0,4.80,1,0,0,1,0
33,3,3,4,93561,71,236,1.80,0,0,0,0,0
55,29,1,1,94720,55,151,0.20,0,0,0,1,0
36,12,1,4,94305,113,0,0.20,1,0,0,0,0
47,20,2,3,94720,79,185,2.00,0,1,0,0,0
59,33,2,2,93907,80,0,0.70,0,0,0,1,0
38,12,1,2,94596,179,380,0.00,0,0,0,0,0
42,17,3,2,91710,9,0,0.00,0,0,0,0,0
30,3,2,4,92152,61,0,2.00,0,0,0,1,0
63,38,1,2,95814,111,207,3.90,0,1,1,1,1
60,35,1,3,94608,80,0,0.50,0,0,0,1,0
62,37,1,3,90266,32,0,0.20,0,1,0,0,1
49,23,1,1,92126,83,0,0.30,0,0,0,1,1
59,33,2,4,92821,91,329,1.90,0,0,0,0,0
36,10,1,4,93065,29,0,1.00,0,0,0,1,1
46,19,2,3,94305,19,0,0.67,0,0,0,1,0
35,8,2,2,95616,52,0,1.00,0,0,0,0,1
50,24,1,1,94551,150,0,7.30,0,0,0,1,1
51,25,3,2,91605,32,0,0.40,0,0,0,1,0
41,16,3,3,94720,91,0,0.50,0,0,0,0,0
45,20,2,3,95403,180,535,8.50,1,0,0,0,0
41,17,1,1,94102,121,0,0.30,0,0,0,1,0
57,32,3,2,90049,25,0,0.20,0,0,0,1,1
51,25,1,1,92677,102,0,0.30,0,0,0,1,0
52,28,2,4,95051,44,107,0.90,0,0,0,1,0
43,16,2,3,95134,161,0,8.00,1,0,1,1,1
63,38,2,3,90640,134,0,4.00,1,0,0,0,1
28,4,2,1,94803,43,0,1.80,0,0,0,1,1
43,18,2,4,92717,94,0,1.10,0,0,0,1,0
41,15,3,2,94024,29,98,0.80,0,0,0,0,0
34,8,1,4,90018,38,0,0.20,0,0,0,0,0
28,3,1,1,94080,120,170,0.80,0,0,0,0,0
58,32,1,2,92110,85,161,2.00,0,1,1,1,1
39,15,1,2,92126,89,0,1.90,0,0,0,0,0
49,23,3,1,90274,25,0,1.40,0,0,0,1,0
33,8,1,3,92691,20,83,1.30,0,0,0,0,1
37,12,1,2,91754,125,0,3.90,0,0,0,1,1
33,7,3,1,92093,18,0,0.60,0,0,0,0,0
28,3,1,2,92121,173,222,6.70,0,0,0,1,0
54,29,3,4,92093,34,0,0.10,0,0,0,1,1
63,38,2,4,93950,159,111,4.90,1,0,0,0,0
57,31,1,3,92521,55,219,2.50,0,0,1,1,1
56,30,3,2,94080,32,0,0.40,0,0,0,1,0
54,29,3,4,94545,65,0,1.80,0,0,0,0,1
29,5,1,3,92354,83,0,1.50,0,0,0,1,1
41,16,2,2,95814,30,0,1.40,0,0,0,0,1
58,32,1,1,91770,180,0,2.90,0,0,0,0,1
61,37,3,2,90024,13,0,0.30,0,0,0,1,0
30,4,1,4,90059,35,0,0.80,0,0,0,1,1
62,37,1,3,91107,95,0,0.50,0,0,0,0,0
52,28,1,1,94705,83,0,0.00,0,0,0,1,0
29,3,1,4,95831,39,137,0.20,0,0,0,1,1
46,20,3,1,91107,54,154,0.70,0,0,0,1,1
52,27,3,1,91942,81,293,1.30,0,0,0,0,1
40,16,3,4,94123,53,0,2.00,0,0,0,0,0
49,23,1,1,91030,119,398,7.30,0,0,0,0,0
34,9,3,4,94108,160,0,8.00,1,0,0,0,1
35,11,2,2,95814,21,0,1.00,0,0,0,0,0
26,2,3,1,94132,40,0,1.00,0,0,0,1,0
65,40,2,4,91706,69,0,0.10,0,0,0,1,0
52,27,2,1,95006,45,0,1.30,0,0,0,0,0
32,7,2,4,91301,55,0,2.00,0,0,0,1,0
31,7,3,1,94025,38,0,0.20,0,0,0,1,0
36,9,2,4,93907,44,101,1.00,0,1,0,1,0
50,24,2,3,94105,45,117,0.60,0,0,0,1,0
36,12,2,1,90291,84,0,0.80,0,0,0,1,1
51,27,2,2,94305,188,343,6.90,1,0,0,1,0
39,9,3,3,94701,29,151,2.00,0,1,0,0,0
53,29,2,1,94304,95,0,2.70,0,0,0,1,0
50,25,1,1,95023,79,307,2.90,0,0,0,0,1
31,4,2,1,91360,41,0,2.00,0,1,0,1,0
53,23,3,4,92673,19,84,0.40,0,0,0,1,0
48,23,3,4,94111,75,0,3.60,0,0,0,1,1
57,31,1,3,90024,64,208,2.50,0,0,0,0,1
47,21,3,4,94025,174,0,3.20,1,0,0,0,0
55,29,3,2,95051,54,93,2.30,0,0,0,0,0
37,11,2,3,90740,14,113,0.10,0,0,0,1,0
59,35,1,1,90089,94,272,3.80,0,0,0,0,0
53,29,1,2,90095,10,0,0.40,0,0,0,0,0
31,6,1,1,93940,145,84,0.80,0,0,0,1,0
35,5,3,1,95032,203,0,10.00,1,0,0,0,0
25,-1,3,2,92647,81,0,1.60,0,0,0,1,1
37,13,1,2,90630,153,0,6.50,0,0,0,1,1
40,14,3,4,90245,58,0,0.20,0,0,0,1,0
31,5,3,4,94114,49,0,1.80,0,0,0,1,1
62,38,1,1,90210,132,0,2.90,0,0,0,0,0
41,17,3,4,90291,85,229,0.20,0,0,0,0,0
56,32,1,3,94132,85,0,2.67,0,1,0,1,0
47,23,3,1,93014,178,0,6.50,1,0,0,0,0
28,4,1,3,94301,104,0,2.50,0,0,0,0,0
60,34,1,1,94105,40,0,1.60,0,0,0,1,0
27,2,1,1,93117,103,120,1.90,0,0,0,1,0
57,33,1,2,92064,25,0,1.00,0,0,0,1,0
62,36,3,2,95039,69,0,1.70,0,0,0,1,0
57,31,1,3,95070,30,0,1.40,0,0,0,0,0
44,17,2,3,94920,70,0,2.67,0,0,0,0,0
31,7,3,3,91380,15,0,0.90,0,0,0,1,0
31,5,1,2,91320,125,0,1.30,0,0,0,1,1
39,13,3,3,94923,50,0,0.50,0,0,0,0,0
41,17,3,1,93106,44,0,0.30,0,0,0,1,0
41,17,2,4,92182,38,180,2.20,0,0,0,0,1
55,29,1,3,93437,64,119,0.80,0,0,0,0,1
28,2,2,1,95014,9,0,0.10,0,0,0,1,0
35,9,1,3,92054,44,89,0.90,0,0,0,0,0
44,20,1,4,91910,93,101,0.80,0,0,0,1,0
44,19,1,4,92121,83,141,0.40,0,0,0,0,0
40,14,1,2,94720,179,0,0.00,0,0,0,0,0
65,40,3,1,94104,40,0,1.10,0,0,0,0,0
35,10,3,4,91754,58,232,0.70,0,0,0,0,0
55,31,1,3,94607,74,0,2.67,0,0,0,0,1
55,31,1,1,95747,15,0,0.20,0,0,0,0,0
59,35,1,2,94949,11,0,1.00,0,0,0,0,1
39,15,2,1,95035,41,176,2.00,0,0,0,1,0
50,24,2,1,95821,68,120,1.50,0,0,0,1,1
45,15,3,1,95039,28,0,0.75,0,1,0,0,0
50,26,3,1,95008,115,0,1.20,1,0,0,0,1
65,40,2,4,92354,83,247,0.10,0,0,0,1,0
36,11,2,2,93611,40,166,1.10,0,1,0,0,0
57,32,3,1,91768,113,0,0.10,0,0,0,1,0
53,27,3,1,92130,89,0,0.80,0,1,0,1,0
28,4,1,4,92109,38,0,1.60,0,0,0,0,0
55,31,1,4,93943,62,0,1.50,0,0,0,1,0
56,31,1,3,92093,65,109,1.70,0,0,0,0,0
33,6,2,3,94720,168,0,5.67,1,1,1,1,0
57,32,1,3,94720,40,0,1.70,0,0,0,1,1
27,3,3,1,93108,30,80,1.00,0,0,0,0,0
27,3,1,4,92007,20,0,1.00,0,0,0,0,0
54,30,3,2,92007,58,0,3.20,0,0,0,0,0
48,22,1,1,95039,150,193,7.30,0,0,0,0,0
62,38,1,1,91320,54,0,0.80,0,1,0,0,1
41,16,2,2,91730,19,105,0.30,0,0,0,0,0
62,38,3,3,94304,30,128,0.10,0,0,0,1,0
40,14,1,1,90041,123,0,5.20,0,0,0,1,0
32,8,2,1,94558,45,0,2.40,0,0,0,0,0
62,38,1,1,94305,154,0,2.90,0,0,0,1,0
35,11,1,2,90747,93,0,2.70,0,0,0,1,1
25,0,1,4,93727,71,78,0.20,0,1,0,0,0
50,25,1,4,94720,83,0,3.10,1,0,0,0,1
61,35,3,1,94085,99,255,4.80,1,0,0,0,1
43,17,2,3,93933,55,0,2.20,0,0,0,0,0
52,28,2,4,94131,38,95,0.90,0,0,0,1,1
39,13,2,3,95008,74,155,0.90,0,0,0,1,0
33,3,3,4,92161,69,0,1.80,0,0,0,1,0
27,3,1,2,92007,104,184,2.50,0,1,0,1,0
27,0,3,4,95929,38,154,1.00,0,0,0,1,0
32,8,3,3,93524,25,0,0.90,0,0,0,1,1
65,40,1,1,94596,162,0,1.30,0,0,0,1,0
55,29,3,4,93063,64,0,2.60,0,0,0,1,0
52,27,2,2,94305,30,0,0.70,0,0,0,1,1
39,13,3,3,95039,52,0,0.50,0,1,0,0,1
35,11,3,1,93108,42,0,1.50,0,0,0,1,0
39,15,2,2,92028,79,219,1.80,0,0,0,0,0
34,10,1,1,93407,34,164,1.70,0,0,0,0,0
30,5,1,2,95605,123,0,3.10,0,0,0,1,0
37,12,1,2,94305,160,0,3.30,0,0,0,0,0
41,14,2,3,91320,51,0,2.33,0,0,0,1,0
31,7,1,1,94507,108,0,4.00,0,0,0,1,0
37,13,2,2,93943,158,0,2.30,1,0,1,1,1
49,23,2,1,90024,68,0,1.50,0,0,0,0,0
58,33,3,2,91380,42,0,1.60,0,0,0,1,0
45,15,3,1,94143,32,105,0.75,0,0,0,1,0
40,14,3,2,94566,22,0,1.40,0,0,0,0,0
34,8,3,2,90025,29,0,2.00,0,0,0,1,1
62,36,3,2,90095,183,0,3.40,1,0,0,0,0
54,30,3,1,92009,69,0,1.60,0,0,0,1,1
26,2,1,2,96001,92,0,0.20,0,0,0,1,0
54,30,3,2,90024,40,0,1.00,0,0,0,0,0
29,4,3,4,92037,9,86,0.50,0,0,0,1,1
48,23,1,1,94309,128,0,0.60,0,0,0,1,1
27,3,1,2,96150,110,294,0.20,0,1,0,0,1
42,18,1,2,90027,171,0,8.00,0,0,0,1,0
